program,routeOrSite,stationOrPoint,latitude,longitude
cwmp,cwmp432,p4,42.63119,-82.646004
cwmp,cwmp432,p5,42.669163,-82.620695
cwmp,cwmp435,p1,42.61468,-82.570447
cwmp,cwmp435,p2,42.607686,-82.592539
cwmp,cwmp435,p3,42.593554,-82.608089
cwmp,cwmp435,p4,42.575407,-82.656278
cwmp,cwmp435,p4M,42.5774,-82.651007
cwmp,cwmp435,p5,42.577198,-82.579684
cwmp,cwmp435,p6,42.553092,-82.593132
cwmp,cwmp436,p1,42.608487,-82.544636
cwmp,cwmp436,p2,42.613735,-82.550034
cwmp,cwmp442,p1,43.77145,-82.615064
cwmp,cwmp442,p2,43.757225,-82.619626
cwmp,cwmp444,p1,43.86229,-82.65482
cwmp,cwmp445,p1,43.865626,-82.660694
cwmp,cwmp445,p2,43.87366718,-82.6709191
cwmp,cwmp446,p1,43.904631,-82.686206
cwmp,cwmp446,p2,43.933041,-82.70151
cwmp,cwmp447,p1,43.87743,-82.67345
cwmp,cwmp447,p2,43.880788,-82.679017
cwmp,cwmp449,p1,43.96465307,-82.72458483
cwmp,cwmp449,p1M,43.965418,-82.723923
cwmp,cwmp449,p2,43.95475,-82.720051
cwmp,cwmp449,p3,43.949252,-82.714512
cwmp,cwmp449,p4,43.976195,-82.731107
cwmp,cwmp450,p1,43.992014,-82.745374
cwmp,cwmp450,p1M,43.990919,-82.7474
cwmp,cwmp451,p1,43.99452,-82.76721
cwmp,cwmp451,p2,44.00748,-82.77972
cwmp,cwmp451,p3,44.00803,-82.7727
cwmp,cwmp453,p1,44.040689,-82.852089
cwmp,cwmp453,p1M,44.04032,-82.85188
cwmp,cwmp454,p1,44.055233,-82.902972
cwmp,cwmp454,p1M,44.065534,-82.919465
cwmp,cwmp454,p2,44.059068,-82.90592
cwmp,cwmp454,p2M,44.063418,-82.914589
cwmp,cwmp454,p3,44.062357,-82.910077
cwmp,cwmp455,p1,44.051498,-82.986434
cwmp,cwmp455,p2,44.04842969,-82.98524207
cwmp,cwmp458,p1,43.9416,-83.2815
cwmp,cwmp459,p1,43.90722222,-83.32638889
cwmp,cwmp459,p2,43.849458,-83.366704
cwmp,cwmp459,p3,43.85583333,-83.35888889
cwmp,cwmp460,p1,43.90111111,-83.33027778
cwmp,cwmp460,p2,43.903502,-83.331566
cwmp,cwmp461,p1,43.88657883,-83.33170912
cwmp,cwmp461,p2,43.86315619,-83.3570498
cwmp,cwmp461,p3,43.86638889,-83.34555556
cwmp,cwmp473,p1,42.60424578,-82.54194394
cwmp,cwmp473,p2,42.605201,-82.538357
cwmp,cwmp473,p3,42.606427,-82.535474
cwmp,cwmp474,p1,42.607752,-82.532991
cwmp,cwmp485,p1,43.646934,-83.853918
cwmp,cwmp485,p2,43.65407498,-83.87191691
cwmp,cwmp486,p1,43.665612,-83.897807
cwmp,cwmp487,p1,43.67355,-83.9114
cwmp,cwmp488,p1,43.6714,-83.9106
cwmp,cwmp491,p1,43.734,-83.944333
cwmp,cwmp493,p1,43.780294,-83.937462
cwmp,cwmp493,p2,43.7761781,-83.93123112
cwmp,cwmp493,p3,43.779523,-83.928969
cwmp,cwmp493,p3M,43.77383,-83.933493
cwmp,cwmp493,p4,43.774208,-83.937966
cwmp,cwmp493,p5,43.770303,-83.94037
cwmp,cwmp494,p1,43.847396,-83.927137
cwmp,cwmp494,p2,43.83878,-83.92105
cwmp,cwmp494,p3,43.838855,-83.921112
cwmp,cwmp495,p1,43.861217,-83.916917
cwmp,cwmp496,p1,43.92861111,-83.89416667
cwmp,cwmp496,p2,43.924613,-83.904349
cwmp,cwmp496,p3,43.92023,-83.9007
cwmp,cwmp496,p4,43.928649,-83.894453
cwmp,cwmp498,p1,43.953896,-83.879106
cwmp,cwmp498,p2,43.961374,-83.876662
cwmp,cwmp499,p1,43.96875,-83.86035
cwmp,cwmp499,p2,43.976603,-83.856447
cwmp,cwmp499,p3,44.00458,-83.786066
cwmp,cwmp499,p4,44.002938,-83.755741
cwmp,cwmp499,p5,44.004015,-83.745784
cwmp,cwmp499,p6,44.002673,-83.725456
cwmp,cwmp5,p1,43.335103,-78.716118
cwmp,cwmp5,p2,43.317425,-78.716765
cwmp,cwmp50,p1,43.302105,-77.713285
cwmp,cwmp50,p2,43.296573,-77.717102
cwmp,cwmp50,p3,43.294871,-77.707459
cwmp,cwmp50,p3M,43.294727,-77.70752
cwmp,cwmp5001,p1,44.058216,-77.589112
cwmp,cwmp5001,p2,44.059222,-77.586282
cwmp,cwmp5003,p1,44.099146,-76.933002
cwmp,cwmp5005,p1,44.05771567,-77.01310529
cwmp,cwmp5005,p2,44.05539,-77.016642
cwmp,cwmp5005,p3,44.057568,-77.015722
cwmp,cwmp5007,p1,44.179129,-77.1013823
cwmp,cwmp5007,p2,44.179225,-77.095534
cwmp,cwmp5008,p1,44.184606,-76.621796
cwmp,cwmp5013,p1,46.32783,-83.99194
cwmp,cwmp5014,p1,44.855329,-79.992464
cwmp,cwmp5015,p1,44.33562739,-81.5609843
cwmp,cwmp5015,p2,44.33853515,-81.56443144
cwmp,cwmp5016,p1,44.33546201,-81.55533196
cwmp,cwmp5016,p2,44.34062275,-81.55139591
cwmp,cwmp5016,p3,44.34499467,-81.55050332
cwmp,cwmp5016,p4,44.34801291,-81.5515239
cwmp,cwmp5033,p1,45.218604,-81.693855
cwmp,cwmp5033,p2,45.215616,-81.688101
cwmp,cwmp5039,p1,44.201587,-76.417654
cwmp,cwmp5049,p1,44.186272,-76.77813
cwmp,cwmp5049,p2,44.184843,-76.774598
cwmp,cwmp5064,p1,44.110935,-77.517658
cwmp,cwmp5065,p1,44.117173,-77.50839
cwmp,cwmp5068,p1,44.1190833,-77.49630328
cwmp,cwmp507,p1,44.33533,-83.336109
cwmp,cwmp5080,p1,44.165856,-77.34606
cwmp,cwmp5080,p2,44.165715,-77.345386
cwmp,cwmp5088,p1,44.1052,-77.2246
cwmp,cwmp5088,p2,44.1081,-77.2296
cwmp,cwmp5088,p3,44.121404,-77.21179
cwmp,cwmp5088,p4,44.11602,-77.21667
cwmp,cwmp5088,p5,44.1295,-77.2002
cwmp,cwmp5088,p6,44.11971,-77.21018
cwmp,cwmp5088,p7,44.11795,-77.2132
cwmp,cwmp5088,p8,44.12413,-77.20477
cwmp,cwmp5091,p1,44.117354,-76.454647
cwmp,cwmp5098,p1,43.966326,-77.034284
cwmp,cwmp5098,p2,43.93079,-77.086804
cwmp,cwmp5098,p3,43.966587,-77.034443
cwmp,cwmp5098,p4,43.964947,-77.039744
cwmp,cwmp5098,p5,43.931125,-77.083023
cwmp,cwmp5098,p6,43.960736,-77.045652
cwmp,cwmp5098,p7,43.952259,-77.051999
cwmp,cwmp5098,p8,43.949067,-77.058626
cwmp,cwmp51,p1,43.278202,-77.677236
cwmp,cwmp51,p3,43.2872,-77.677579
cwmp,cwmp51,p4,43.279382,-77.655621
cwmp,cwmp510,p1,43.789233,-83.42945
cwmp,cwmp510,p1M,43.798304,-83.419245
cwmp,cwmp510,p2,43.783644,-83.429372
cwmp,cwmp5103,p1,44.172933,-77.313551
cwmp,cwmp5104,p1,44.1696,-77.30203
cwmp,cwmp5104,p2,44.1664717,-77.32758969
cwmp,cwmp5104,p3,44.16947695,-77.30195607
cwmp,cwmp5105,p1,44.15894,-77.31073
cwmp,cwmp5106,p1,46.23286908,-82.99381918
cwmp,cwmp5106,p1M,46.24580897,-83.021514
cwmp,cwmp5106,p2,46.18010298,-82.999453
cwmp,cwmp5106,p3,46.17956797,-82.99612102
cwmp,cwmp5106,p4,46.1796455,-82.97872539
cwmp,cwmp5106,p5,46.17997902,-82.98723998
cwmp,cwmp5106,p6,46.179709,-82.978821
cwmp,cwmp512,p1,43.70392,-83.49021
cwmp,cwmp512,p2,43.697318,-83.507129
cwmp,cwmp5130,p1,42.87968033,-79.54755494
cwmp,cwmp5130,p2,42.877317,-79.555205
cwmp,cwmp5131,p1,43.39330395,-79.71543939
cwmp,cwmp5137,p1,46.25922999,-83.53170301
cwmp,cwmp5137,p2,46.25718456,-83.52643029
cwmp,cwmp5138,p1,45.82261733,-82.93685686
cwmp,cwmp5138,p2,45.82424518,-82.93551299
cwmp,cwmp5139,p1,46.18816,-82.38889
cwmp,cwmp5141,p1,44.133527,-76.383205
cwmp,cwmp5142,p1,44.07441971,-77.05621602
cwmp,cwmp5145,p1,42.17272941,-83.09917426
cwmp,cwmp5145,p2,42.17800397,-83.08625842
cwmp,cwmp5145,p3,42.16828013,-83.09609056
cwmp,cwmp5145,p4,42.18044244,-83.08610125
cwmp,cwmp5145,p5,42.19894096,-83.05123396
cwmp,cwmp5145,p6,42.18564626,-83.05028924
cwmp,cwmp5146,p1,42.169013,-83.098157
cwmp,cwmp5146,p2,42.165166,-83.115665
cwmp,cwmp515,p1,43.71078,-83.53099
cwmp,cwmp515,p2,43.70328,-83.546223
cwmp,cwmp515,p3,43.67375,-83.5664
cwmp,cwmp515,p4,43.673789,-83.566232
cwmp,cwmp515,p5,43.656508,-83.58962
cwmp,cwmp515,p6,43.625649,-83.622759
cwmp,cwmp515,p7,43.607678,-83.644203
cwmp,cwmp515,p8,43.594692,-83.661284
cwmp,cwmp5151,p1,44.075068,-77.031388
cwmp,cwmp5152,p1,44.076257,-77.019298
cwmp,cwmp5160,p1,43.830579,-78.987639
cwmp,cwmp5160,p2,43.830621,-78.990472
cwmp,cwmp5160,p3,43.8317295,-78.99032031
cwmp,cwmp5160,p4,43.830604,-78.99045
cwmp,cwmp5161,p1,44.051373,-77.575523
cwmp,cwmp5164,p1,42.03213,-82.832057
cwmp,cwmp5164,p2,42.02643218,-82.82404072
cwmp,cwmp5164,p3,42.02792348,-82.82768609
cwmp,cwmp5164,p4,42.017397,-82.824677
cwmp,cwmp517,p1,43.57686549,-83.68783959
cwmp,cwmp5179,p1,43.98202,-77.90245
cwmp,cwmp518,p1,43.60559,-83.71995
cwmp,cwmp518,p2,43.624629,-83.75007
cwmp,cwmp518,p3,43.629246,-83.77927
cwmp,cwmp518,p4,43.63482,-83.81622
cwmp,cwmp5185,p1,44.513716,-80.231256
cwmp,cwmp5185,p2,44.51339297,-80.23755731
cwmp,cwmp5187,p1,44.50562705,-80.23115538
cwmp,cwmp5191,p1,44.52428383,-80.27079365
cwmp,cwmp5191,p2,44.51899803,-80.26437404
cwmp,cwmp5194,p1,44.5217012,-80.25425976
cwmp,cwmp5196,p1,44.238656,-76.594902
cwmp,cwmp5196,p2,44.238745,-76.599985
cwmp,cwmp5198,p1,43.273099,-79.920732
cwmp,cwmp5198,p10,43.268878,-79.921053
cwmp,cwmp5198,p2,43.271648,-79.928249
cwmp,cwmp5198,p3,43.2666088,-79.93381744
cwmp,cwmp5198,p5,43.26992231,-79.92540655
cwmp,cwmp5198,p6,43.26995,-79.93277516
cwmp,cwmp5198,p7,43.272167,-79.924154
cwmp,cwmp5198,p8,43.274447,-79.91582225
cwmp,cwmp5198,p9,43.274947,-79.919052
cwmp,cwmp5201,p1,43.854763,-78.894959
cwmp,cwmp5201,p2,43.855519,-78.8871323
cwmp,cwmp5201,p3,43.857343,-78.889449
cwmp,cwmp5201,p4,43.85391,-78.891078
cwmp,cwmp5201,p5,43.85396367,-78.88561727
cwmp,cwmp5202,p1,45.140705,-81.571517
cwmp,cwmp5206,p1,45.13431204,-81.560673
cwmp,cwmp5208,p1,46.27216796,-84.10616102
cwmp,cwmp521,p1,43.738725,-83.947468
cwmp,cwmp5213,p1,43.552013,-79.59194
cwmp,cwmp5213,p2,43.5520129,-79.59193963
cwmp,cwmp5213,p3,43.552834,-79.595091
cwmp,cwmp5213,p4,43.55376463,-79.59871363
cwmp,cwmp5213,p5,43.554565,-79.602267
cwmp,cwmp5217,p1,43.918891,-78.402333
cwmp,cwmp5217,p2,43.91906,-78.40166
cwmp,cwmp5217,p3,43.91905996,-78.40165992
cwmp,cwmp522,p1,43.8029333,-83.92516907
cwmp,cwmp523,p1,43.85416667,-83.92333333
cwmp,cwmp523,p2,43.86341988,-83.92215913
cwmp,cwmp523,p3,43.86722222,-83.91722222
cwmp,cwmp523,p4,43.86114176,-83.91694383
cwmp,cwmp5234,p1,46.34345505,-83.92519154
cwmp,cwmp5234,p2,46.336687,-83.937486
cwmp,cwmp5234,p3,46.33136163,-83.94305438
cwmp,cwmp5234,p4,46.333548,-83.93726
cwmp,cwmp5235,p1,42.21874899,-83.10538399
cwmp,cwmp5235,p2,42.20939,-83.102748
cwmp,cwmp5235,p3,42.193781,-83.097675
cwmp,cwmp5237,p1,41.99827577,-82.83845533
cwmp,cwmp5243,p1,45.18576737,-81.60136052
cwmp,cwmp5243,p2,45.18801036,-81.60280472
cwmp,cwmp5244,p1,45.190417,-81.576439
cwmp,cwmp5244,p2,45.19373596,-81.5721329
cwmp,cwmp5244,p3,45.19188196,-81.573631
cwmp,cwmp5244,p4,45.19284898,-81.57637096
cwmp,cwmp5250,p1,44.07659657,-77.04722945
cwmp,cwmp5251,p1,43.8197,-79.0374
cwmp,cwmp5251,p2,43.8243,-79.03899
cwmp,cwmp5251,p3,43.8223,-79.0373
cwmp,cwmp5251,p4,43.82078,-79.03814
cwmp,cwmp5254,p1,43.904383,-77.228737
cwmp,cwmp5254,p2,43.906144,-77.236283
cwmp,cwmp5254,p3,43.906651,-77.232207
cwmp,cwmp5254,p4,43.909105,-77.229009
cwmp,cwmp5254,p5,43.913777,-77.224637
cwmp,cwmp5254,p6,43.916369,-77.223372
cwmp,cwmp5254,p7,43.917463,-77.219564
cwmp,cwmp5256,p1,43.94451,-77.1628
cwmp,cwmp5256,p2,43.942,-77.1723
cwmp,cwmp5256,p3,43.95116,-77.16142
cwmp,cwmp5256,p4,43.949401,-77.165764
cwmp,cwmp5256,p5,43.94889,-77.16507
cwmp,cwmp5256,p6,43.95126,-77.164457
cwmp,cwmp5256,p7,43.942443,-77.17148
cwmp,cwmp5257,p1,43.90296,-77.19944
cwmp,cwmp5257,p2,43.9002,-77.2009
cwmp,cwmp5259,p1,43.937714,-77.15598
cwmp,cwmp5261,p1,46.35701378,-84.10649361
cwmp,cwmp5267,p1,46.49403392,-84.06794666
cwmp,cwmp5267,p2,46.49381197,-84.07682503
cwmp,cwmp5267,p3,46.48714953,-84.0432079
cwmp,cwmp5267,p5,46.51932296,-84.10185297
cwmp,cwmp5267,p6,46.51551104,-84.09831497
cwmp,cwmp5268,p1,43.231365,-79.186368
cwmp,cwmp5269,p1,43.178864,-79.336828
cwmp,cwmp5270,p1,46.08369442,-83.89969437
cwmp,cwmp5270,p2,46.07802775,-83.91361102
cwmp,cwmp5270,p3,46.07765,-83.90958
cwmp,cwmp5273,p1,46.00253731,-81.86785005
cwmp,cwmp5274,p1,45.98971124,-81.82209282
cwmp,cwmp5276,p1,46.22332318,-84.07858573
cwmp,cwmp5276,p2,46.22503786,-84.08029564
cwmp,cwmp5276,p3,46.22806122,-84.08530466
cwmp,cwmp5276,p4,46.22829599,-84.08494902
cwmp,cwmp5278,p1,43.16361,-79.3153
cwmp,cwmp5278,p2,43.16953,-79.31874
cwmp,cwmp5278,p3,43.17238,-79.3193
cwmp,cwmp5280,p1,46.319176,-84.020095
cwmp,cwmp5296,p1,44.73152647,-81.28037461
cwmp,cwmp53,p1,43.26366,-77.63721
cwmp,cwmp5312,p1,43.25504,-79.12188
cwmp,cwmp5313,p1,43.25358,-79.11512
cwmp,cwmp5313,p2,43.254964,-79.120649
cwmp,cwmp5313,p3,43.254278,-79.118684
cwmp,cwmp5313,p4,43.25406,-79.11763
cwmp,cwmp5314,p1,41.99671397,-82.84951399
cwmp,cwmp5314,p2,41.99566288,-82.84671821
cwmp,cwmp532,p1,44.89201046,-83.368176
cwmp,cwmp5333,p1,45.95656525,-82.0516651
cwmp,cwmp5333,p2,45.95679299,-82.05236659
cwmp,cwmp5337,p1,43.81223,-79.096311
cwmp,cwmp5337,p2,43.8118,-79.0947
cwmp,cwmp5337,p3,43.82234,-79.09107
cwmp,cwmp5337,p4,43.8217,-79.0963
cwmp,cwmp5337,p5,43.8193,-79.0964
cwmp,cwmp5337,p6,43.8201,-79.0908
cwmp,cwmp5344,p1,42.83512557,-79.81983335
cwmp,cwmp5345,p1,44.99985751,-81.40162152
cwmp,cwmp5345,p3,44.993196,-81.41653
cwmp,cwmp535,p1,44.99515,-83.46365
cwmp,cwmp535,p2,45.001723,-83.464497
cwmp,cwmp5358,p1,43.9663,-78.0001
cwmp,cwmp5359,p1,42.855605,-79.56783
cwmp,cwmp5359,p2,42.864983,-79.56732601
cwmp,cwmp5359,p3,42.870772,-79.576502
cwmp,cwmp5359,p4,42.885,-79.57214
cwmp,cwmp5359,p5,42.882865,-79.568096
cwmp,cwmp536,p1,45.007025,-83.43874
cwmp,cwmp537,p1,45.03969032,-83.45040584
cwmp,cwmp537,p2,45.025638,-83.456439
cwmp,cwmp537,p3,45.039959,-83.450626
cwmp,cwmp5374,p1,44.259108,-76.465661
cwmp,cwmp5374,p2,44.27016196,-76.47592496
cwmp,cwmp5374,p3,44.267915,-76.475676
cwmp,cwmp5374,p5,44.267814,-76.475543
cwmp,cwmp5374,p6,44.272623,-76.475002
cwmp,cwmp5378,p1,44.99249903,-81.41688698
cwmp,cwmp5378,p2,44.994943,-81.415489
cwmp,cwmp5378,p3,44.988858,-81.431794
cwmp,cwmp5378,p4,44.991113,-81.428266
cwmp,cwmp538,p1,45.077267,-83.373962
cwmp,cwmp538,p2,45.077308,-83.381581
cwmp,cwmp539,p1,45.077396,-83.36674
cwmp,cwmp539,p2,45.063973,-83.366189
cwmp,cwmp539,p2M,45.063976,-83.366519
cwmp,cwmp539,p3,45.070268,-83.366752
cwmp,cwmp5394,p1,43.864998,-77.087595
cwmp,cwmp5394,p2,43.863519,-77.093317
cwmp,cwmp54,p1,43.234679,-77.618259
cwmp,cwmp5400,p1,44.157373,-76.968765
cwmp,cwmp5400,p2,44.155503,-76.968131
cwmp,cwmp5400,p3,44.156345,-76.964856
cwmp,cwmp5401,p1,44.172798,-76.953855
cwmp,cwmp5401,p2,44.173853,-76.952964
cwmp,cwmp5401,p3,44.159123,-76.962326
cwmp,cwmp5401,p4,44.172615,-76.956532
cwmp,cwmp5401,p5,44.170983,-76.957454
cwmp,cwmp5401,p6,44.159144,-76.961917
cwmp,cwmp5402,p1,44.180592,-76.938558
cwmp,cwmp5402,p2,44.179713,-76.928499
cwmp,cwmp5402,p3,44.181422,-76.933281
cwmp,cwmp5402,p4,44.183634,-76.923712
cwmp,cwmp5402,p5,44.184201,-76.929679
cwmp,cwmp5402,p6,44.186823,-76.928415
cwmp,cwmp5402,p7,44.185224,-76.927105
cwmp,cwmp5402,p8,44.184328,-76.932629
cwmp,cwmp5403,p1,44.185784,-76.920857
cwmp,cwmp5403,p2,44.187858,-76.921329
cwmp,cwmp5403,p3,44.18951,-76.918345
cwmp,cwmp5404,p1,44.175861,-76.903123
cwmp,cwmp5404,p2,44.17394,-76.91335
cwmp,cwmp5404,p3,44.16851,-76.914288
cwmp,cwmp5404,p4,44.174777,-76.904075
cwmp,cwmp5404,p5,44.17564,-76.91544
cwmp,cwmp5404,p6,44.173633,-76.916509
cwmp,cwmp5404,p7,44.1763,-76.915787
cwmp,cwmp5404,p8,44.176436,-76.909048
cwmp,cwmp5405,p1,44.168491,-76.88872
cwmp,cwmp5405,p2,44.171301,-76.889747
cwmp,cwmp5405,p3,44.173175,-76.888051
cwmp,cwmp5406,p1,44.158612,-76.883814
cwmp,cwmp5406,p2,44.16361,-76.88652
cwmp,cwmp5406,p3,44.160957,-76.884137
cwmp,cwmp5406,p4,44.159291,-76.887235
cwmp,cwmp5407,p1,44.148675,-76.912197
cwmp,cwmp5407,p10,44.15275559,-76.9189413
cwmp,cwmp5407,p11,44.15517476,-76.91749408
cwmp,cwmp5407,p12,44.15593441,-76.91300422
cwmp,cwmp5407,p2,44.15224677,-76.91386042
cwmp,cwmp5407,p3,44.151816,-76.90758
cwmp,cwmp5407,p4,44.15252,-76.915991
cwmp,cwmp5407,p5,44.15295103,-76.90998168
cwmp,cwmp5407,p6,44.153879,-76.918933
cwmp,cwmp5407,p7,44.154867,-76.915761
cwmp,cwmp5407,p8,44.15082345,-76.91659037
cwmp,cwmp5407,p9,44.15256061,-76.9150085
cwmp,cwmp5408,p1,46.29711108,-83.7492222
cwmp,cwmp5408,p2,46.29853,-83.75172
cwmp,cwmp5408,p3,46.295238,-83.744869
cwmp,cwmp5415,p1,46.13788342,-83.96394527
cwmp,cwmp5415,p2,46.13542367,-83.96177268
cwmp,cwmp5415,p3,46.1326615,-83.95932231
cwmp,cwmp5415,p4,46.12978541,-83.95676508
cwmp,cwmp5415,p5,46.12188296,-83.94956016
cwmp,cwmp5419,p1,43.770438,-79.144222
cwmp,cwmp5422,p1,42.03918298,-82.50786577
cwmp,cwmp5422,p10,42.03766493,-82.48909283
cwmp,cwmp5422,p11,42.04378096,-82.51242495
cwmp,cwmp5422,p12,42.04210097,-82.48290397
cwmp,cwmp5422,p13,42.03019096,-82.50117199
cwmp,cwmp5422,p14,42.04515173,-82.50192896
cwmp,cwmp5422,p15,42.05105963,-82.5027213
cwmp,cwmp5422,p2,42.03627496,-82.50632208
cwmp,cwmp5422,p3,42.030256,-82.50356
cwmp,cwmp5422,p4,42.03376483,-82.50159267
cwmp,cwmp5422,p5,42.03832937,-82.49986575
cwmp,cwmp5422,p6,42.04148213,-82.50218368
cwmp,cwmp5422,p6M,42.042837,-82.499961
cwmp,cwmp5422,p7,42.03789728,-82.49542913
cwmp,cwmp5422,p8,42.04098148,-82.48996731
cwmp,cwmp5422,p9,42.03950107,-82.48515576
cwmp,cwmp5423,p1,42.33209672,-81.87159861
cwmp,cwmp5423,p2,42.335614,-81.874866
cwmp,cwmp5423,p3,42.328806,-81.871474
cwmp,cwmp5424,p1,44.73037798,-79.80243998
cwmp,cwmp5424,p2,44.73030414,-79.80690384
cwmp,cwmp5424,p3,44.73288476,-79.80642993
cwmp,cwmp5424,p5,44.730304,-79.806904
cwmp,cwmp5429,p1,44.86975201,-79.82035713
cwmp,cwmp5429,p2,44.86980801,-79.81558297
cwmp,cwmp5437,p1,44.813339,-81.290374
cwmp,cwmp5437,p2,44.817124,-81.293063
cwmp,cwmp5437,p3,44.823037,-81.294843
cwmp,cwmp5441,p1,43.641198,-79.486831
cwmp,cwmp5441,p2,43.6368666,-79.478399
cwmp,cwmp5441,p3,43.634643,-79.476776
cwmp,cwmp5441,p4,43.64285501,-79.48767864
cwmp,cwmp5441,p5,43.64060601,-79.48637811
cwmp,cwmp5441,p6,43.63859717,-79.48065302
cwmp,cwmp5441,p7,43.63557815,-79.47665312
cwmp,cwmp5446,p1,43.816094,-79.078797
cwmp,cwmp5446,p3,43.81638416,-79.07751088
cwmp,cwmp5446,p4,43.81421375,-79.07814547
cwmp,cwmp5446,p5,43.81204,-79.076384
cwmp,cwmp5446,p6,43.816162,-79.078867
cwmp,cwmp5449,p1,42.319034,-81.887355
cwmp,cwmp5449,p2,42.320815,-81.889445
cwmp,cwmp546,p1,45.07779,-83.34287
cwmp,cwmp547,p1,45.09301667,-83.30888333
cwmp,cwmp547,p2,45.09643874,-83.33100119
cwmp,cwmp5473,p1,46.27797796,-83.71567288
cwmp,cwmp5475,p1,46.11416314,-82.16876976
cwmp,cwmp5476,p1,46.11277845,-82.14595078
cwmp,cwmp5476,p2,46.11576777,-82.14601968
cwmp,cwmp5486,p1,45.113424,-81.53636598
cwmp,cwmp5486,p2,45.117394,-81.537329
cwmp,cwmp5487,p1,45.12584145,-81.54048326
cwmp,cwmp549,p1,45.09779896,-83.30925426
cwmp,cwmp5496,p1,43.17856,-79.37961
cwmp,cwmp5496,p10,43.1653,-79.37044
cwmp,cwmp5496,p2,43.157371,-79.377746
cwmp,cwmp5496,p3,43.15207,-79.37449
cwmp,cwmp5496,p4,43.16137,-79.36914
cwmp,cwmp5496,p5,43.161179,-79.368963
cwmp,cwmp5496,p6,43.15521,-79.37152
cwmp,cwmp5496,p7,43.15783,-79.37241
cwmp,cwmp5496,p8,43.16019,-79.37098
cwmp,cwmp5496,p9,43.15925,-79.37495
cwmp,cwmp5501,p1,43.168912,-82.026855
cwmp,cwmp5501,p2,43.1748136,-82.01857612
cwmp,cwmp5501,p3,43.179449,-82.02147
cwmp,cwmp5501,p4,43.178215,-82.024257
cwmp,cwmp5501,p5,43.17584289,-82.02355094
cwmp,cwmp5501,p6,43.176696,-82.020158
cwmp,cwmp5501,p7,43.17188823,-82.02482139
cwmp,cwmp5502,p1,43.18278638,-82.01718698
cwmp,cwmp5502,p2,43.18831609,-82.01626179
cwmp,cwmp5502,p7,43.20067571,-82.02602117
cwmp,cwmp5502,p8,43.2050234,-82.02341583
cwmp,cwmp5508,p1,46.11020202,-82.07888952
cwmp,cwmp5508,p2,46.11048977,-82.07521993
cwmp,cwmp5508,p3,46.11039807,-82.07145947
cwmp,cwmp5509,p1,46.40161104,-84.12272215
cwmp,cwmp5509,p2,46.398661,-84.114875
cwmp,cwmp5509,p3,46.41994435,-84.10149992
cwmp,cwmp5510,p1,46.42733325,-84.09991667
cwmp,cwmp5510,p2,46.45602,-84.09798
cwmp,cwmp5510,p3,46.4706666,-84.08941666
cwmp,cwmp5511,p1,46.4918693,-84.07657608
cwmp,cwmp5511,p3,46.48493738,-84.07867525
cwmp,cwmp5511,p4,46.48868702,-84.07737999
cwmp,cwmp5512,p1,42.488443,-82.412891
cwmp,cwmp5512,p10,42.43863,-82.41384
cwmp,cwmp5512,p1M,42.442912,-82.43151
cwmp,cwmp5512,p2,42.453286,-82.410177
cwmp,cwmp5512,p3,42.376547,-82.397389
cwmp,cwmp5512,p4,42.36706836,-82.39473556
cwmp,cwmp5512,p5,42.36358685,-82.39987635
cwmp,cwmp5512,p6,42.360391,-82.40456938
cwmp,cwmp5512,p7,42.38845,-82.415099
cwmp,cwmp5512,p8,42.394391,-82.414577
cwmp,cwmp5512,p9,42.397641,-82.413538
cwmp,cwmp5516,p1,45.85997,-82.51482
cwmp,cwmp5516,p2,45.85983331,-82.53324995
cwmp,cwmp5524,p1,45.60778555,-81.96080544
cwmp,cwmp5524,p2,45.610166,-81.960673
cwmp,cwmp5524,p3,45.61292172,-81.9618976
cwmp,cwmp5531,p1,44.25152899,-76.53717103
cwmp,cwmp5531,p2,44.233505,-76.53918
cwmp,cwmp5531,p3,44.244955,-76.540583
cwmp,cwmp5531,p4,44.251614,-76.53791
cwmp,cwmp5531,p5,44.236068,-76.538963
cwmp,cwmp5531,p6,44.239635,-76.541534
cwmp,cwmp5531,p7,44.22373527,-76.54057978
cwmp,cwmp5531,p8,44.24749,-76.54109996
cwmp,cwmp5535,p1,46.14835661,-82.24504097
cwmp,cwmp5535,p2,46.14694,-82.23467
cwmp,cwmp5536,p1,44.1146163,-76.69785253
cwmp,cwmp5536,p2,44.11574601,-76.70064119
cwmp,cwmp5539,p2,42.585015,-80.441231
cwmp,cwmp5539,p4,42.574757,-80.509408
cwmp,cwmp5540,p1,42.57698,-80.37339
cwmp,cwmp5540,p2,42.57781447,-80.37561069
cwmp,cwmp5540,p3,42.581254,-80.374866
cwmp,cwmp5540,p4,42.5799998,-80.3774299
cwmp,cwmp5540,p5,42.583406,-80.388729
cwmp,cwmp5540,p6,42.58175539,-80.39172574
cwmp,cwmp5540,p7,42.58066,-80.42271
cwmp,cwmp5540,p8,42.58368976,-80.42126021
cwmp,cwmp5545,p1,42.62265933,-80.44926181
cwmp,cwmp5545,p2,42.628634,-80.444432
cwmp,cwmp5545,p3,42.62850998,-80.44463215
cwmp,cwmp5545,p4,42.63260278,-80.43957124
cwmp,cwmp5554,p1,44.198019,-77.028327
cwmp,cwmp5554,p2,44.20080355,-77.0307031
cwmp,cwmp5556,p1,44.192838,-77.019446
